TITLE="BOUNDARY-LAYER"
VARIABLES = x,y,z , Eta , rho , T, u, v
ZONE T="T",I= 1,J=12,K=1
 0.10000E+01 0.85245E-04 0.10000E+01 0.93999E+00 0.12683E+01 0.27766E+03 0.50105E+02
 0.10000E+01 0.87055E-04 0.10000E+01 0.95999E+00 0.12685E+01 0.27763E+03 0.51117E+02
 0.10000E+01 0.88864E-04 0.10000E+01 0.97999E+00 0.12687E+01 0.27759E+03 0.52125E+02
 0.10000E+01 0.90674E-04 0.10000E+01 0.99999E+00 0.12688E+01 0.27755E+03 0.53128E+02
 0.10000E+01 0.92483E-04 0.10000E+01 0.10200E+01 0.12690E+01 0.27751E+03 0.54127E+02
 0.10000E+01 0.94291E-04 0.10000E+01 0.10400E+01 0.12692E+01 0.27747E+03 0.55121E+02
 0.10000E+01 0.96100E-04 0.10000E+01 0.10600E+01 0.12694E+01 0.27743E+03 0.56109E+02
 0.10000E+01 0.97908E-04 0.10000E+01 0.10800E+01 0.12696E+01 0.27739E+03 0.57092E+02
 0.10000E+01 0.99716E-04 0.10000E+01 0.11000E+01 0.12698E+01 0.27735E+03 0.58070E+02
 0.10000E+01 0.10152E-03 0.10000E+01 0.11200E+01 0.12700E+01 0.27731E+03 0.59042E+02
 0.10000E+01 0.10333E-03 0.10000E+01 0.11400E+01 0.12701E+01 0.27727E+03 0.60009E+02
 0.10000E+01 0.10514E-03 0.10000E+01 0.11600E+01 0.12703E+01 0.27722E+03 0.60970E+02
 0.10000E+01 0.10694E-03 0.10000E+01 0.11800E+01 0.12705E+01 0.27718E+03 0.61924E+02
 0.10000E+01 0.10875E-03 0.10000E+01 0.12000E+01 0.12707E+01 0.27714E+03 0.62873E+02
 0.10000E+01 0.11056E-03 0.10000E+01 0.12200E+01 0.12709E+01 0.27709E+03 0.63815E+02
 0.10000E+01 0.11236E-03 0.10000E+01 0.12400E+01 0.12711E+01 0.27705E+03 0.64750E+02
 0.10000E+01 0.11417E-03 0.10000E+01 0.12600E+01 0.12714E+01 0.27700E+03 0.65679E+02
 0.10000E+01 0.11597E-03 0.10000E+01 0.12800E+01 0.12716E+01 0.27696E+03 0.66601E+02
 0.10000E+01 0.11778E-03 0.10000E+01 0.13000E+01 0.12718E+01 0.27691E+03 0.67515E+02
 0.10000E+01 0.11958E-03 0.10000E+01 0.13200E+01 0.12720E+01 0.27687E+03 0.68423E+02
 0.10000E+01 0.12139E-03 0.10000E+01 0.13400E+01 0.12722E+01 0.27682E+03 0.69323E+02
 0.10000E+01 0.12319E-03 0.10000E+01 0.13600E+01 0.12724E+01 0.27677E+03 0.70216E+02
 0.10000E+01 0.12500E-03 0.10000E+01 0.13800E+01 0.12726E+01 0.27673E+03 0.71101E+02
 0.10000E+01 0.12680E-03 0.10000E+01 0.14000E+01 0.12728E+01 0.27668E+03 0.71978E+02
 0.10000E+01 0.12860E-03 0.10000E+01 0.14200E+01 0.12731E+01 0.27663E+03 0.72847E+02
 0.10000E+01 0.13041E-03 0.10000E+01 0.14400E+01 0.12733E+01 0.27659E+03 0.73709E+02
 0.10000E+01 0.13221E-03 0.10000E+01 0.14600E+01 0.12735E+01 0.27654E+03 0.74561E+02
 0.10000E+01 0.13401E-03 0.10000E+01 0.14800E+01 0.12737E+01 0.27649E+03 0.75406E+02
 0.10000E+01 0.13581E-03 0.10000E+01 0.15000E+01 0.12739E+01 0.27644E+03 0.76242E+02
 0.10000E+01 0.13762E-03 0.10000E+01 0.15200E+01 0.12742E+01 0.27639E+03 0.77069E+02
 0.10000E+01 0.13942E-03 0.10000E+01 0.15400E+01 0.12744E+01 0.27635E+03 0.77888E+02
 0.10000E+01 0.14122E-03 0.10000E+01 0.15600E+01 0.12746E+01 0.27630E+03 0.78697E+02
 0.10000E+01 0.14302E-03 0.10000E+01 0.15800E+01 0.12748E+01 0.27625E+03 0.79498E+02
 0.10000E+01 0.14482E-03 0.10000E+01 0.16000E+01 0.12750E+01 0.27620E+03 0.80289E+02
 0.10000E+01 0.14662E-03 0.10000E+01 0.16200E+01 0.12753E+01 0.27615E+03 0.81071E+02
 0.10000E+01 0.14842E-03 0.10000E+01 0.16400E+01 0.12755E+01 0.27610E+03 0.81844E+02
 0.10000E+01 0.15022E-03 0.10000E+01 0.16600E+01 0.12757E+01 0.27606E+03 0.82607E+02
 0.10000E+01 0.15202E-03 0.10000E+01 0.16800E+01 0.12759E+01 0.27601E+03 0.83361E+02
 0.10000E+01 0.15382E-03 0.10000E+01 0.17000E+01 0.12762E+01 0.27596E+03 0.84105E+02
 0.10000E+01 0.15562E-03 0.10000E+01 0.17200E+01 0.12764E+01 0.27591E+03 0.84839E+02
 0.10000E+01 0.15741E-03 0.10000E+01 0.17400E+01 0.12766E+01 0.27586E+03 0.85563E+02
 0.10000E+01 0.15921E-03 0.10000E+01 0.17600E+01 0.12768E+01 0.27581E+03 0.86278E+02
 0.10000E+01 0.16101E-03 0.10000E+01 0.17800E+01 0.12771E+01 0.27577E+03 0.86982E+02
 0.10000E+01 0.16281E-03 0.10000E+01 0.18000E+01 0.12773E+01 0.27572E+03 0.87677E+02
 0.10000E+01 0.16460E-03 0.10000E+01 0.18200E+01 0.12775E+01 0.27567E+03 0.88361E+02
 0.10000E+01 0.16640E-03 0.10000E+01 0.18400E+01 0.12777E+01 0.27562E+03 0.89035E+02
 0.10000E+01 0.16820E-03 0.10000E+01 0.18600E+01 0.12779E+01 0.27558E+03 0.89699E+02
 0.10000E+01 0.16999E-03 0.10000E+01 0.18800E+01 0.12782E+01 0.27553E+03 0.90352E+02
 0.10000E+01 0.17179E-03 0.10000E+01 0.19000E+01 0.12784E+01 0.27548E+03 0.90995E+02
 0.10000E+01 0.17358E-03 0.10000E+01 0.19200E+01 0.12786E+01 0.27544E+03 0.91628E+02
 0.10000E+01 0.17538E-03 0.10000E+01 0.19400E+01 0.12788E+01 0.27539E+03 0.92250E+02
 0.10000E+01 0.17717E-03 0.10000E+01 0.19600E+01 0.12790E+01 0.27534E+03 0.92862E+02
 0.10000E+01 0.17897E-03 0.10000E+01 0.19800E+01 0.12792E+01 0.27530E+03 0.93463E+02
 0.10000E+01 0.18076E-03 0.10000E+01 0.20000E+01 0.12794E+01 0.27525E+03 0.94054E+02
 0.10000E+01 0.18256E-03 0.10000E+01 0.20200E+01 0.12797E+01 0.27521E+03 0.94635E+02
 0.10000E+01 0.18435E-03 0.10000E+01 0.20400E+01 0.12799E+01 0.27516E+03 0.95205E+02
 0.10000E+01 0.18614E-03 0.10000E+01 0.20600E+01 0.12801E+01 0.27512E+03 0.95764E+02
 0.10000E+01 0.18794E-03 0.10000E+01 0.20800E+01 0.12803E+01 0.27507E+03 0.96313E+02
 0.10000E+01 0.18973E-03 0.10000E+01 0.21000E+01 0.12805E+01 0.27503E+03 0.96852E+02
 0.10000E+01 0.19152E-03 0.10000E+01 0.21200E+01 0.12807E+01 0.27499E+03 0.97380E+02
 0.10000E+01 0.19331E-03 0.10000E+01 0.21400E+01 0.12809E+01 0.27494E+03 0.97898E+02
 0.10000E+01 0.19511E-03 0.10000E+01 0.21600E+01 0.12811E+01 0.27490E+03 0.98405E+02
 0.10000E+01 0.19690E-03 0.10000E+01 0.21800E+01 0.12813E+01 0.27486E+03 0.98902E+02
 0.10000E+01 0.19869E-03 0.10000E+01 0.22000E+01 0.12815E+01 0.27482E+03 0.99389E+02
